,Date Time,p (mbar),T (degC),Tpot (K),Tdew (degC),rh (%),VPmax (mbar),VPact (mbar),VPdef (mbar),sh (g/kg),H2OC (mmol/mol),rho (g/m**3),wv (m/s),max. wv (m/s),wd (deg)
420299,30.12.2016 06:10:00,1011.58,-3.73,268.54,-4.13,97.0,4.63,4.49,0.14,2.77,4.44,1305.73,0.97,1.72,198.6
420300,30.12.2016 06:20:00,1011.6,-3.72,268.56,-4.12,97.0,4.64,4.5,0.14,2.77,4.45,1305.69,0.79,1.5,202.0
420301,30.12.2016 06:30:00,1011.57,-3.86,268.42,-4.3,96.7,4.59,4.44,0.15,2.73,4.39,1306.36,1.18,1.84,192.1
420302,30.12.2016 06:40:00,1011.63,-3.97,268.3,-4.42,96.7,4.55,4.4,0.15,2.71,4.35,1307.03,1.01,1.84,173.4
420303,30.12.2016 06:50:00,1011.5,-3.96,268.32,-4.41,96.7,4.55,4.4,0.15,2.71,4.35,1306.81,1.28,1.76,209.3
420304,30.12.2016 07:00:00,1011.48,-4.16,268.12,-4.63,96.5,4.48,4.33,0.16,2.67,4.28,1307.77,1.36,2.68,203.0
420305,30.12.2016 07:10:00,1011.48,-4.1,268.18,-4.54,96.7,4.5,4.36,0.15,2.68,4.31,1307.46,1.36,2.75,190.9
420306,30.12.2016 07:20:00,1011.43,-4.18,268.11,-4.65,96.5,4.48,4.32,0.16,2.66,4.27,1307.8,1.6,2.77,197.6
420307,30.12.2016 07:30:00,1011.37,-4.21,268.08,-4.68,96.5,4.47,4.31,0.16,2.65,4.26,1307.9,1.08,2.28,199.2
420308,30.12.2016 07:40:00,1011.4,-4.5,267.79,-5.04,96.0,4.37,4.2,0.17,2.58,4.15,1309.39,1.43,1.84,205.9
420309,30.12.2016 07:50:00,1011.45,-4.61,267.67,-5.11,96.3,4.33,4.17,0.16,2.57,4.13,1310.02,0.96,1.6,224.6
420310,30.12.2016 08:00:00,1011.47,-4.64,267.65,-5.15,96.2,4.33,4.16,0.16,2.56,4.11,1310.16,0.97,1.4,204.6
420311,30.12.2016 08:10:00,1011.49,-4.66,267.62,-5.17,96.2,4.32,4.15,0.16,2.56,4.11,1310.3,0.62,1.28,235.4
420312,30.12.2016 08:20:00,1011.5,-4.57,267.71,-5.07,96.3,4.35,4.19,0.16,2.58,4.14,1309.87,0.78,1.38,236.3
420313,30.12.2016 08:30:00,1011.61,-4.5,267.78,-4.99,96.3,4.37,4.21,0.16,2.59,4.16,1309.63,0.48,1.16,212.2
420314,30.12.2016 08:40:00,1011.76,-4.41,267.86,-4.9,96.3,4.4,4.24,0.16,2.61,4.19,1309.37,0.58,1.04,223.1
420315,30.12.2016 08:50:00,1011.82,-4.48,267.78,-5.0,96.1,4.38,4.21,0.17,2.59,4.16,1309.8,1.0,1.56,210.0
420316,30.12.2016 09:00:00,1011.79,-4.66,267.6,-5.2,96.0,4.32,4.14,0.17,2.55,4.1,1310.72,0.99,1.56,214.7
420317,30.12.2016 09:10:00,1011.74,-4.85,267.41,-5.44,95.6,4.25,4.07,0.19,2.5,4.02,1311.62,1.24,1.88,201.7
420318,30.12.2016 09:20:00,1011.74,-5.02,267.24,-5.59,95.8,4.2,4.02,0.18,2.48,3.98,1312.47,1.75,2.73,200.9
420319,30.12.2016 09:30:00,1011.76,-4.58,267.68,-5.05,96.5,4.34,4.19,0.15,2.58,4.14,1310.26,1.94,2.93,186.8
420320,30.12.2016 09:40:00,1011.8,-4.28,267.98,-4.77,96.3,4.45,4.28,0.16,2.64,4.23,1308.77,1.36,2.4,170.8
420321,30.12.2016 09:50:00,1011.74,-4.16,268.1,-4.68,96.2,4.48,4.31,0.17,2.66,4.26,1308.13,1.17,2.4,182.9
420322,30.12.2016 10:00:00,1011.76,-4.0,268.26,-4.5,96.3,4.54,4.37,0.17,2.69,4.32,1307.32,1.22,2.32,141.4
420323,30.12.2016 10:10:00,1011.73,-3.92,268.34,-4.43,96.2,4.57,4.39,0.17,2.71,4.34,1306.9,0.83,1.44,198.9
420324,30.12.2016 10:20:00,1011.66,-3.71,268.56,-4.19,96.4,4.64,4.47,0.17,2.76,4.42,1305.73,1.0,1.8,203.5
420325,30.12.2016 10:30:00,1011.62,-3.42,268.85,-3.91,96.4,4.74,4.57,0.17,2.82,4.52,1304.24,1.05,1.6,219.7
420326,30.12.2016 10:40:00,1011.63,-3.23,269.03,-3.69,96.6,4.81,4.64,0.16,2.86,4.59,1303.32,1.45,2.12,205.2
420327,30.12.2016 10:50:00,1011.55,-3.19,269.08,-3.64,96.7,4.82,4.66,0.16,2.87,4.61,1303.0,1.12,1.96,191.0
420328,30.12.2016 11:00:00,1011.36,-2.87,269.42,-3.29,96.9,4.94,4.79,0.15,2.95,4.73,1301.15,0.96,1.54,192.3
420329,30.12.2016 11:10:00,1011.15,-2.6,269.71,-3.01,97.0,5.04,4.89,0.15,3.01,4.84,1299.52,1.04,1.5,209.4
420330,30.12.2016 11:20:00,1010.9,-2.35,269.97,-2.75,97.1,5.14,4.99,0.15,3.07,4.93,1297.98,0.99,1.48,191.9
420331,30.12.2016 11:30:00,1010.82,-2.05,270.28,-2.4,97.4,5.25,5.12,0.14,3.15,5.06,1296.35,1.22,2.06,165.8
420332,30.12.2016 11:40:00,1010.82,-1.73,270.59,-2.09,97.4,5.38,5.24,0.14,3.23,5.18,1294.79,1.18,2.3,171.8
420333,30.12.2016 11:50:00,1010.78,-1.56,270.77,-1.9,97.5,5.45,5.31,0.14,3.27,5.25,1293.87,0.9,2.12,183.6
420334,30.12.2016 12:00:00,1010.73,-1.31,271.02,-1.65,97.5,5.55,5.41,0.14,3.34,5.35,1292.57,1.12,1.6,197.6
420335,30.12.2016 12:10:00,1010.61,-0.92,271.42,-1.21,97.9,5.71,5.59,0.12,3.45,5.53,1290.47,0.47,1.28,159.9
420336,30.12.2016 12:20:00,1010.5,-0.69,271.66,-0.98,97.9,5.81,5.69,0.12,3.51,5.63,1289.21,0.64,1.48,164.8
420337,30.12.2016 12:30:00,1010.37,-0.59,271.76,-0.88,97.9,5.85,5.73,0.12,3.53,5.67,1288.56,0.7,1.6,155.5
420338,30.12.2016 12:40:00,1010.19,-0.41,271.97,-0.71,97.8,5.93,5.8,0.13,3.58,5.74,1287.41,0.97,2.0,151.4
420339,30.12.2016 12:50:00,1010.12,-0.15,272.22,-0.55,97.1,6.04,5.87,0.18,3.62,5.81,1286.08,0.98,1.72,166.8
420340,30.12.2016 13:00:00,1009.96,0.11,272.49,-0.35,96.7,6.16,5.95,0.2,3.67,5.89,1284.63,1.24,2.24,200.6
420341,30.12.2016 13:10:00,1009.78,0.43,272.83,-0.03,96.7,6.3,6.09,0.21,3.76,6.04,1282.8,1.35,2.12,208.4
420342,30.12.2016 13:20:00,1009.62,0.74,273.15,0.35,97.2,6.45,6.26,0.18,3.87,6.21,1281.08,1.46,2.48,213.3
420343,30.12.2016 13:30:00,1009.6,0.98,273.39,0.56,97.0,6.56,6.36,0.2,3.93,6.3,1279.9,1.47,2.04,208.6
420344,30.12.2016 13:40:00,1009.58,1.36,273.77,0.91,96.8,6.74,6.53,0.22,4.03,6.46,1278.0,1.21,1.68,216.9
420345,30.12.2016 13:50:00,1009.39,1.62,274.05,1.1,96.3,6.87,6.61,0.25,4.09,6.55,1276.52,1.42,1.88,223.2
420346,30.12.2016 14:00:00,1009.29,1.73,274.16,1.29,96.9,6.92,6.71,0.21,4.14,6.65,1275.84,1.35,1.92,221.2
420347,30.12.2016 14:10:00,1009.35,2.11,274.54,1.77,97.6,7.11,6.94,0.17,4.29,6.88,1274.04,1.33,1.84,228.0
420348,30.12.2016 14:20:00,1009.32,2.66,275.09,2.36,97.9,7.4,7.24,0.16,4.48,7.18,1271.31,1.01,1.7,231.7
420349,30.12.2016 14:30:00,1009.34,3.31,275.73,2.97,97.6,7.75,7.56,0.19,4.67,7.49,1268.21,0.81,1.32,210.0
420350,30.12.2016 14:40:00,1009.37,3.48,275.91,2.85,95.6,7.85,7.5,0.35,4.64,7.43,1267.47,0.89,1.58,222.9
420351,30.12.2016 14:50:00,1009.3,3.64,276.07,2.82,94.3,7.94,7.48,0.45,4.62,7.41,1266.65,1.27,1.82,241.8
420352,30.12.2016 15:00:00,1009.26,3.67,276.11,2.49,91.9,7.95,7.31,0.64,4.52,7.24,1266.55,1.05,1.42,225.7
420353,30.12.2016 15:10:00,1009.16,3.55,275.99,1.58,86.9,7.88,6.85,1.03,4.23,6.79,1267.2,1.1,1.52,234.4
420354,30.12.2016 15:20:00,1009.09,3.44,275.88,0.65,81.9,7.82,6.4,1.42,3.96,6.35,1267.85,1.05,1.36,220.8
420355,30.12.2016 15:30:00,1009.09,3.55,276.0,0.42,79.9,7.88,6.3,1.58,3.89,6.24,1267.38,1.17,1.62,224.6
420356,30.12.2016 15:40:00,1009.02,3.65,276.1,0.36,79.0,7.94,6.27,1.67,3.87,6.21,1266.86,1.14,1.72,222.6
420357,30.12.2016 15:50:00,1009.01,3.64,276.09,0.28,78.6,7.93,6.23,1.7,3.85,6.18,1266.93,1.01,1.42,232.0
420358,30.12.2016 16:00:00,1008.85,3.17,275.63,0.12,80.3,7.67,6.16,1.51,3.81,6.11,1268.89,1.05,1.48,232.0
420359,30.12.2016 16:10:00,1008.92,2.83,275.28,0.02,81.7,7.49,6.12,1.37,3.78,6.06,1270.59,1.23,1.84,216.0
420360,30.12.2016 16:20:00,1008.96,2.64,275.1,-0.03,82.5,7.39,6.1,1.29,3.77,6.04,1271.49,1.45,2.22,227.5
420361,30.12.2016 16:30:00,1009.05,2.48,274.93,-0.11,82.9,7.31,6.06,1.25,3.74,6.0,1272.35,0.97,1.68,219.8
420362,30.12.2016 16:40:00,1008.94,2.37,274.83,-0.08,83.8,7.25,6.07,1.17,3.75,6.02,1272.72,1.57,2.24,216.2
420363,30.12.2016 16:50:00,1008.88,2.26,274.72,-0.06,84.6,7.19,6.08,1.11,3.76,6.03,1273.17,1.27,2.2,222.3
420364,30.12.2016 17:00:00,1008.82,2.08,274.55,-0.22,84.7,7.1,6.01,1.09,3.71,5.96,1273.97,1.44,2.28,209.2
420365,30.12.2016 17:10:00,1008.75,1.83,274.31,-0.51,84.4,6.97,5.89,1.09,3.64,5.83,1275.07,1.46,2.24,220.6
420366,30.12.2016 17:20:00,1008.78,1.6,274.08,-0.8,84.0,6.86,5.76,1.1,3.56,5.71,1276.23,0.69,1.48,213.1
420367,30.12.2016 17:30:00,1008.78,1.43,273.9,-0.76,85.3,6.77,5.78,1.0,3.57,5.73,1277.03,0.34,0.72,129.7
420368,30.12.2016 17:40:00,1008.78,1.33,273.8,-0.86,85.3,6.73,5.74,0.99,3.55,5.69,1277.52,0.26,0.54,282.7
420369,30.12.2016 17:50:00,1008.87,1.14,273.61,-1.2,84.3,6.63,5.59,1.04,3.46,5.54,1278.58,0.5,1.24,162.7
420370,30.12.2016 18:00:00,1008.92,0.51,272.98,-1.77,84.6,6.34,5.36,0.98,3.31,5.32,1281.7,0.65,1.44,157.5
420371,30.12.2016 18:10:00,1008.92,0.38,272.84,-1.87,84.8,6.28,5.32,0.95,3.29,5.28,1282.34,0.35,1.0,145.1
420372,30.12.2016 18:20:00,1008.9,0.16,272.62,-1.94,85.7,6.18,5.29,0.88,3.27,5.25,1283.37,0.52,1.22,228.3
420373,30.12.2016 18:30:00,1008.82,-0.12,272.36,-2.55,83.6,6.05,5.06,0.99,3.13,5.02,1284.67,1.66,2.0,211.2
420374,30.12.2016 18:40:00,1008.85,-0.51,271.97,-3.2,81.9,5.89,4.82,1.07,2.98,4.78,1286.65,1.39,1.88,205.6
420375,30.12.2016 18:50:00,1008.9,-0.46,272.01,-3.54,79.6,5.9,4.7,1.2,2.9,4.66,1286.56,1.41,1.94,223.8
420376,30.12.2016 19:00:00,1008.89,-0.55,271.93,-2.81,84.6,5.87,4.97,0.9,3.07,4.92,1286.81,0.66,1.24,201.8
420377,30.12.2016 19:10:00,1008.89,-0.78,271.69,-3.1,84.2,5.77,4.86,0.91,3.0,4.81,1287.98,0.82,1.24,168.2
420378,30.12.2016 19:20:00,1008.9,-1.09,271.39,-3.37,84.4,5.64,4.76,0.88,2.94,4.72,1289.48,0.68,1.2,159.8
420379,30.12.2016 19:30:00,1008.92,-1.29,271.18,-3.21,86.7,5.56,4.82,0.74,2.98,4.78,1290.44,1.14,1.92,151.7
420380,30.12.2016 19:40:00,1008.92,-1.6,270.87,-3.09,89.5,5.43,4.86,0.57,3.0,4.82,1291.91,1.42,2.36,162.7
420381,30.12.2016 19:50:00,1008.92,-1.72,270.75,-2.81,92.2,5.38,4.96,0.42,3.07,4.92,1292.41,0.49,0.92,156.4
420382,30.12.2016 20:00:00,1008.99,-1.8,270.67,-2.78,93.0,5.35,4.98,0.37,3.07,4.93,1292.88,0.74,1.56,136.4
420383,30.12.2016 20:10:00,1008.98,-1.87,270.6,-2.83,93.1,5.32,4.96,0.37,3.06,4.91,1293.2,0.85,2.04,176.6
420384,30.12.2016 20:20:00,1009.01,-1.98,270.48,-3.01,92.6,5.28,4.89,0.39,3.02,4.84,1293.83,0.93,2.08,137.5
420385,30.12.2016 20:30:00,1009.03,-2.1,270.36,-3.16,92.4,5.23,4.84,0.4,2.99,4.79,1294.44,0.75,1.24,149.8
420386,30.12.2016 20:40:00,1009.12,-2.28,270.18,-3.41,91.9,5.16,4.74,0.42,2.93,4.7,1295.47,0.79,1.08,215.2
420387,30.12.2016 20:50:00,1009.17,-2.32,270.13,-3.58,91.0,5.15,4.68,0.46,2.89,4.64,1295.75,1.24,1.68,216.3
420388,30.12.2016 21:00:00,1009.24,-2.21,270.24,-3.75,89.1,5.19,4.62,0.57,2.86,4.58,1295.33,0.81,1.12,210.0
420389,30.12.2016 21:10:00,1009.25,-2.08,270.37,-3.65,88.9,5.24,4.66,0.58,2.88,4.62,1294.7,0.36,0.84,198.5
420390,30.12.2016 21:20:00,1009.23,-1.99,270.46,-3.68,88.1,5.28,4.65,0.63,2.87,4.61,1294.23,0.37,0.68,188.2
420391,30.12.2016 21:30:00,1009.17,-2.19,270.26,-4.23,85.8,5.2,4.46,0.74,2.75,4.42,1295.23,0.41,0.68,179.3
420392,30.12.2016 21:40:00,1009.18,-2.36,270.09,-4.39,85.9,5.13,4.41,0.72,2.72,4.37,1296.09,0.65,1.08,219.3
420393,30.12.2016 21:50:00,1009.07,-2.71,269.75,-4.83,85.2,5.0,4.26,0.74,2.63,4.22,1297.68,1.11,1.56,212.7
420394,30.12.2016 22:00:00,1008.93,-2.63,269.84,-4.99,83.7,5.03,4.21,0.82,2.6,4.17,1297.15,1.01,1.28,198.1
420395,30.12.2016 22:10:00,1008.93,-2.85,269.62,-5.41,82.4,4.95,4.08,0.87,2.52,4.04,1298.27,1.18,1.84,199.4
420396,30.12.2016 22:20:00,1008.95,-2.87,269.6,-5.01,85.1,4.94,4.2,0.74,2.6,4.17,1298.33,0.64,1.18,226.7
420397,30.12.2016 22:30:00,1008.9,-2.88,269.59,-4.54,88.3,4.94,4.36,0.58,2.69,4.32,1298.25,0.57,1.6,219.1
420398,30.12.2016 22:40:00,1008.87,-2.78,269.7,-4.39,88.6,4.98,4.41,0.57,2.72,4.37,1297.68,0.75,1.5,159.2
420399,30.12.2016 22:50:00,1008.87,-2.8,269.68,-4.46,88.3,4.97,4.39,0.58,2.71,4.35,1297.81,0.66,1.36,150.3
420400,30.12.2016 23:00:00,1008.82,-2.98,269.5,-4.85,86.9,4.9,4.26,0.64,2.63,4.22,1298.68,0.43,1.04,192.6
420401,30.12.2016 23:10:00,1008.81,-3.33,269.15,-5.2,86.8,4.77,4.14,0.63,2.56,4.11,1300.41,0.93,1.48,213.5
420402,30.12.2016 23:20:00,1008.8,-3.59,268.89,-6.06,82.9,4.68,3.88,0.8,2.4,3.85,1301.77,1.11,1.56,192.7
420403,30.12.2016 23:30:00,1008.79,-3.71,268.77,-5.44,87.7,4.64,4.07,0.57,2.51,4.03,1302.25,0.77,1.4,146.8
420404,30.12.2016 23:40:00,1008.68,-3.89,268.6,-5.25,90.2,4.58,4.13,0.45,2.55,4.09,1302.94,0.97,1.54,170.6
420405,30.12.2016 23:50:00,1008.67,-4.02,268.47,-5.21,91.4,4.53,4.14,0.39,2.56,4.11,1303.56,0.72,1.74,186.7
420406,31.12.2016 00:00:00,1008.67,-4.09,268.41,-5.22,91.8,4.51,4.14,0.37,2.56,4.1,1303.88,0.97,1.78,169.5
420407,31.12.2016 00:10:00,1008.64,-4.17,268.33,-5.36,91.4,4.48,4.09,0.39,2.53,4.06,1304.27,0.92,1.88,176.3
420408,31.12.2016 00:20:00,1008.53,-4.17,268.34,-5.46,90.7,4.48,4.06,0.42,2.51,4.03,1304.14,1.01,2.4,179.8
420409,31.12.2016 00:30:00,1008.42,-4.09,268.43,-5.45,90.2,4.51,4.07,0.44,2.51,4.03,1303.59,1.12,2.08,182.7
420410,31.12.2016 00:40:00,1008.27,-4.04,268.49,-5.57,89.0,4.53,4.03,0.5,2.49,4.0,1303.16,0.66,1.02,200.6
420411,31.12.2016 00:50:00,1008.17,-4.14,268.39,-6.12,86.0,4.49,3.86,0.63,2.39,3.83,1303.62,0.93,1.14,203.8
420412,31.12.2016 01:00:00,1008.18,-4.3,268.23,-6.8,82.6,4.44,3.67,0.77,2.26,3.64,1304.5,0.65,1.2,172.8
420413,31.12.2016 01:10:00,1008.05,-4.26,268.28,-6.37,85.1,4.45,3.79,0.66,2.34,3.76,1304.09,0.55,1.04,258.7
420414,31.12.2016 01:20:00,1007.92,-4.58,267.98,-6.55,86.0,4.35,3.74,0.61,2.31,3.71,1305.47,1.26,1.52,190.9
420415,31.12.2016 01:30:00,1007.76,-4.68,267.89,-6.75,85.3,4.31,3.68,0.63,2.27,3.65,1305.78,1.1,1.76,192.9
420416,31.12.2016 01:40:00,1007.69,-4.82,267.76,-6.54,87.6,4.27,3.74,0.53,2.31,3.71,1306.33,1.12,1.76,156.9
420417,31.12.2016 01:50:00,1007.63,-4.96,267.62,-6.42,89.4,4.22,3.77,0.45,2.33,3.75,1306.92,1.08,1.94,178.7
420418,31.12.2016 02:00:00,1007.62,-5.08,267.5,-6.41,90.3,4.18,3.78,0.41,2.33,3.75,1307.53,0.86,1.92,215.6
420419,31.12.2016 02:10:00,1007.52,-5.05,267.54,-6.28,91.0,4.19,3.82,0.38,2.36,3.79,1307.2,0.61,1.34,108.9
420420,31.12.2016 02:20:00,1007.54,-5.25,267.33,-6.71,89.4,4.13,3.69,0.44,2.28,3.66,1308.29,1.41,2.08,195.7
420421,31.12.2016 02:30:00,1007.54,-5.34,267.25,-6.84,89.1,4.1,3.65,0.45,2.26,3.63,1308.71,1.21,1.72,188.5
420422,31.12.2016 02:40:00,1007.56,-5.15,267.43,-6.63,89.3,4.16,3.71,0.45,2.3,3.69,1307.82,1.22,2.08,163.8
420423,31.12.2016 02:50:00,1007.51,-5.07,267.52,-6.52,89.5,4.19,3.75,0.44,2.32,3.72,1307.34,1.47,2.44,178.5
420424,31.12.2016 03:00:00,1007.43,-4.96,267.64,-6.49,88.9,4.22,3.75,0.47,2.32,3.73,1306.68,0.82,1.9,246.7
420425,31.12.2016 03:10:00,1007.35,-4.67,267.93,-6.56,86.5,4.32,3.73,0.58,2.31,3.71,1305.16,0.49,1.2,309.5
420426,31.12.2016 03:20:00,1007.25,-4.17,268.43,-6.88,81.3,4.48,3.64,0.84,2.25,3.62,1302.69,0.53,1.16,256.7
420427,31.12.2016 03:30:00,1007.16,-4.07,268.54,-7.16,78.9,4.52,3.56,0.95,2.2,3.54,1302.1,0.44,0.96,242.3
420428,31.12.2016 03:40:00,1007.07,-3.97,268.65,-7.31,77.4,4.55,3.52,1.03,2.18,3.5,1301.51,0.34,0.54,142.6
420429,31.12.2016 03:50:00,1007.04,-4.14,268.48,-7.53,77.1,4.49,3.46,1.03,2.14,3.44,1302.33,0.37,0.92,266.7
420430,31.12.2016 04:00:00,1006.98,-4.15,268.48,-7.57,76.9,4.49,3.45,1.04,2.13,3.43,1302.32,0.36,0.76,200.1
420431,31.12.2016 04:10:00,1006.95,-4.47,268.16,-7.77,77.6,4.38,3.4,0.98,2.1,3.38,1303.88,0.59,1.38,150.7
420432,31.12.2016 04:20:00,1006.96,-4.61,268.02,-7.9,77.6,4.33,3.36,0.97,2.08,3.34,1304.56,0.43,1.04,130.3
420433,31.12.2016 04:30:00,1006.86,-4.86,267.77,-8.28,76.8,4.25,3.27,0.99,2.02,3.24,1305.71,0.36,0.64,189.4
420434,31.12.2016 04:40:00,1006.76,-4.92,267.72,-8.21,77.6,4.23,3.28,0.95,2.03,3.26,1305.86,0.21,0.42,292.0
420435,31.12.2016 04:50:00,1006.7,-5.12,267.53,-8.5,77.0,4.17,3.21,0.96,1.99,3.19,1306.81,0.72,1.12,218.3
420436,31.12.2016 05:00:00,1006.7,-5.22,267.43,-8.91,75.1,4.14,3.11,1.03,1.92,3.09,1307.32,0.78,1.44,201.3
420437,31.12.2016 05:10:00,1006.71,-4.9,267.74,-8.64,74.9,4.24,3.17,1.06,1.96,3.15,1305.77,0.51,1.04,208.9
420438,31.12.2016 05:20:00,1006.7,-4.86,267.79,-8.08,78.0,4.25,3.32,0.94,2.05,3.29,1305.48,0.53,1.22,215.1
420439,31.12.2016 05:30:00,1006.63,-4.99,267.66,-7.96,79.5,4.21,3.35,0.86,2.07,3.33,1306.01,0.34,0.64,263.9
420440,31.12.2016 05:40:00,1006.67,-4.92,267.74,-7.86,79.7,4.23,3.38,0.86,2.09,3.35,1305.67,0.34,0.52,207.3
420441,31.12.2016 05:50:00,1006.71,-5.07,267.57,-8.37,77.5,4.18,3.24,0.94,2.01,3.22,1306.56,0.58,0.72,207.3
420442,31.12.2016 06:00:00,1006.66,-5.27,267.38,-8.66,76.9,4.12,3.17,0.95,1.96,3.15,1307.49,0.67,0.96,227.6
420443,31.12.2016 06:10:00,1006.59,-5.17,267.48,-9.31,72.5,4.15,3.01,1.14,1.86,2.99,1307.01,0.67,1.04,212.7
420444,31.12.2016 06:20:00,1006.63,-5.37,267.28,-9.68,71.5,4.09,2.92,1.17,1.81,2.91,1308.06,0.63,1.28,167.0
420445,31.12.2016 06:30:00,1006.69,-5.43,267.22,-9.27,74.2,4.07,3.02,1.05,1.87,3.0,1308.38,0.91,1.44,153.4
420446,31.12.2016 06:40:00,1006.7,-5.62,267.03,-8.43,80.4,4.01,3.23,0.79,2.0,3.21,1309.21,0.82,1.44,156.6
420447,31.12.2016 06:50:00,1006.6,-5.77,266.89,-8.53,80.7,3.97,3.2,0.77,1.98,3.18,1309.83,0.48,0.88,206.1
420448,31.12.2016 07:00:00,1006.58,-6.09,266.57,-9.23,78.3,3.87,3.03,0.84,1.88,3.01,1311.46,0.78,1.2,173.0
420449,31.12.2016 07:10:00,1006.57,-6.2,266.46,-8.77,81.9,3.84,3.14,0.69,1.94,3.12,1311.94,0.37,0.68,244.6
420450,31.12.2016 07:20:00,1006.41,-6.04,266.63,-9.24,77.9,3.89,3.03,0.86,1.87,3.01,1310.99,0.81,1.08,221.1
420451,31.12.2016 07:30:00,1006.34,-6.26,266.42,-9.32,78.7,3.82,3.01,0.81,1.86,2.99,1311.97,1.2,1.68,163.9
420452,31.12.2016 07:40:00,1006.26,-6.35,266.33,-8.62,83.8,3.79,3.18,0.61,1.97,3.16,1312.27,0.6,1.16,145.7
420453,31.12.2016 07:50:00,1006.29,-6.46,266.22,-8.8,83.3,3.76,3.13,0.63,1.94,3.11,1312.85,0.5,1.04,184.1
420454,31.12.2016 08:00:00,1006.28,-6.8,265.89,-8.85,85.2,3.67,3.12,0.54,1.93,3.1,1314.51,0.74,1.76,178.1
420455,31.12.2016 08:10:00,1006.22,-6.84,265.85,-8.71,86.4,3.65,3.16,0.5,1.95,3.14,1314.62,0.95,1.9,181.1
420456,31.12.2016 08:20:00,1006.2,-6.64,266.05,-8.52,86.4,3.71,3.21,0.5,1.98,3.19,1313.6,0.38,0.96,5.48
420457,31.12.2016 08:30:00,1006.21,-6.87,265.82,-8.78,86.2,3.64,3.14,0.5,1.94,3.12,1314.79,0.79,1.56,165.2
420458,31.12.2016 08:40:00,1006.22,-6.31,266.38,-8.4,85.0,3.81,3.23,0.57,2.0,3.21,1311.98,0.72,1.64,179.4
420459,31.12.2016 08:50:00,1006.24,-6.42,266.26,-8.71,83.7,3.77,3.16,0.62,1.95,3.14,1312.59,1.04,2.06,196.0
420460,31.12.2016 09:00:00,1006.23,-6.36,266.33,-8.51,84.6,3.79,3.21,0.58,1.99,3.19,1312.25,0.98,1.52,186.8
420461,31.12.2016 09:10:00,1006.23,-6.31,266.37,-8.42,84.9,3.81,3.23,0.57,2.0,3.21,1312.01,1.28,1.84,180.6
420462,31.12.2016 09:20:00,1006.2,-6.37,266.32,-8.49,84.8,3.79,3.21,0.58,1.99,3.19,1312.24,1.25,2.0,189.3
420463,31.12.2016 09:30:00,1006.14,-6.09,266.61,-8.38,83.7,3.87,3.24,0.63,2.01,3.22,1310.78,1.21,1.84,183.2
420464,31.12.2016 09:40:00,1006.07,-5.96,266.74,-8.36,83.0,3.91,3.24,0.66,2.01,3.23,1310.07,1.15,1.8,195.4
420465,31.12.2016 09:50:00,1006.06,-5.6,267.1,-8.13,82.2,4.02,3.3,0.72,2.05,3.28,1308.25,0.91,1.4,214.1
420466,31.12.2016 10:00:00,1006.04,-5.24,267.46,-8.09,80.2,4.13,3.31,0.82,2.05,3.29,1306.44,1.42,2.04,192.3
420467,31.12.2016 10:10:00,1005.99,-5.02,267.68,-7.71,81.3,4.2,3.41,0.79,2.11,3.39,1305.3,0.99,1.88,187.7
420468,31.12.2016 10:20:00,1005.96,-4.48,268.22,-7.53,79.1,4.38,3.46,0.91,2.14,3.44,1302.61,1.22,2.75,161.5
420469,31.12.2016 10:30:00,1005.86,-4.6,268.12,-7.37,80.8,4.34,3.51,0.83,2.17,3.49,1303.01,1.38,2.6,173.5
420470,31.12.2016 10:40:00,1005.78,-4.41,268.3,-7.07,81.6,4.4,3.59,0.81,2.22,3.57,1301.98,0.9,1.48,195.6
420471,31.12.2016 10:50:00,1005.64,-4.15,268.58,-7.03,80.2,4.49,3.6,0.89,2.23,3.58,1300.5,1.39,2.08,188.9
420472,31.12.2016 11:00:00,1005.53,-3.76,268.97,-6.82,79.2,4.62,3.66,0.96,2.27,3.64,1298.48,1.16,2.32,184.0
420473,31.12.2016 11:10:00,1005.38,-3.31,269.44,-6.62,77.7,4.78,3.72,1.07,2.3,3.7,1296.05,1.24,2.44,176.5
420474,31.12.2016 11:20:00,1005.28,-2.96,269.79,-6.3,77.6,4.91,3.81,1.1,2.36,3.79,1294.21,0.87,1.96,185.4
420475,31.12.2016 11:30:00,1005.15,-2.52,270.25,-6.24,75.4,5.07,3.83,1.25,2.37,3.81,1291.93,0.87,1.72,178.7
420476,31.12.2016 11:40:00,1005.0,-1.92,270.85,-6.15,72.7,5.3,3.85,1.45,2.39,3.84,1288.89,0.83,1.44,217.1
420477,31.12.2016 11:50:00,1004.84,-1.89,270.89,-6.35,71.4,5.31,3.79,1.52,2.35,3.78,1288.57,1.12,1.76,211.0
420478,31.12.2016 12:00:00,1004.76,-1.19,271.6,-5.9,70.2,5.6,3.93,1.67,2.44,3.91,1285.09,0.86,1.56,211.2
420479,31.12.2016 12:10:00,1004.62,-0.71,272.09,-5.97,67.37,5.8,3.91,1.89,2.42,3.89,1282.65,1.06,2.08,202.9
420480,31.12.2016 12:20:00,1004.45,-0.2,272.62,-5.5,67.26,6.02,4.05,1.97,2.51,4.03,1279.94,0.68,1.36,212.1
420481,31.12.2016 12:30:00,1004.25,0.58,273.41,-5.16,65.22,6.37,4.16,2.22,2.58,4.14,1275.99,0.63,1.5,198.5
